,Track No.,avg_len,len_slope,len_stdev,len_skew,avg_area,area_slope,avg_chirality,avg_decay_index,decay_index_slope,area_stdev,area_skew,chirality_slope,avg_barbs,barb_slope,barb_stdev,barb_skew,avg_tilt,tilt_slope,tilt_stdev,tilt_skew,avg_xcen,avg_ycen,avg_L_to_W,L_to_W_slope,L_to_W_stdev,L_to_W_skew,solar_region,active_region
0,15.0,10978146000.0,-13370.431356,6072828994.76,1.31938470876,2072.79066151,-0.00230258375081,0.2,0.4057158,3.56669442416e-07,1248.78346703,0.267215551117,3.55887323139e-06,3.4,7.11774646278e-06,1.49666295471,-0.343621596745,-37.2917,9.33202223472e-05,28.1943026929,-0.550864737478,-117.71577834,510.907599,1.32956790198,2.34508392982e-08,0.640375784501,-0.278408256058,0.0,0.0
1,57.0,18999056235.7,-18661.1567803,6805377485.52,-0.442429477542,5098.99921322,-0.00571339352115,0.142857142857,0.159955371429,-1.79758378339e-06,2077.91576575,0.0495224592501,2.39456008984e-06,5.28571428571,1.54984280328e-06,2.93813768589,1.12105694411,36.3670778571,-0.000103204857603,67.4161514985,-1.10612171374,-59.6876182643,298.202714071,0.529745121649,3.5639384532e-07,0.210505465937,2.40084988626,0.0,1.0
2,110.0,9949694430.67,2989.44728355,4907137834.58,0.348667309402,1706.05626451,0.00181332970213,-0.2,0.45927856,-7.2783157201e-09,1079.37713253,0.479399411839,-7.74117144722e-07,2.46666666667,1.8980844431e-06,1.70749979665,0.378292847014,-23.162138,5.25980713136e-06,13.4377489274,0.36783165686,35.9694923133,420.964402133,1.48546167252,2.10227979242e-07,0.340378713626,0.10968455904,0.0,0.0
3,144.0,9430329797.14,3529.13408537,8434490743.69,1.75026074886,2285.84642712,-0.00217073829349,0.142857142857,0.355679857143,-8.88253018863e-07,2423.03967387,1.44684809847,-7.9708935871e-07,2.42857142857,-5.90814095865e-06,1.84058553239,0.319811421436,-7.57655714286,-6.05549215878e-05,49.3038970345,-0.155754642392,-182.206739243,-236.898713286,1.1708074423,1.65997938687e-06,0.433822534397,0.847776710478,0.0,0.0
4,171.0,5605677141.25,-1197.61077842,1730808540.77,1.12056687692,873.097034377,0.000114853275152,-0.375,0.580926225,2.36470400493e-06,319.604775369,1.61388669432,5.22119365663e-07,1.75,-7.52139513991e-07,1.19895788083,0.48955558083,-55.8838,-3.68780841569e-05,32.3795075094,1.28617111882,150.99996265,732.897369375,0.867159401295,-2.67748050093e-07,0.353587823796,1.07873161083,0.0,1.0
5,193.0,5381437202.0,7279.39480341,2270364028.09,0.938526815803,528.819574821,-0.000737646922664,-0.2,0.2659804,-1.05516328676e-06,354.817815276,0.56667603249,2.85083089781e-06,1.4,1.57020212675e-06,1.01980390272,0.271545417884,5.8464,-0.000547293728874,60.3597826889,-0.0510379675035,-214.97087656,642.075195,0.92154528603,-3.6333874407e-06,0.571977896177,1.48045783,0.0,0.0
6,200.0,11002052766.7,14801.0111238,8763659992.36,0.70483221551,4020.91528335,0.00648568097802,0.333333333333,0.683541666667,-1.24130070623e-07,4705.01179435,0.707087277502,-8.02766405839e-06,4.0,7.32501488389e-06,2.16024689947,0.595170064139,-20.0519,7.42604428494e-05,71.6199986656,0.703322707366,497.301997,255.359665,0.663694222529,2.58910263175e-07,0.206799525255,-0.520082341225,0.0,1.0
7,338.0,14867150340.0,68357.0497585,5184573344.98,-0.306789289273,4166.06959546,0.0313907465137,0.0,0.2509278,1.75410526809e-06,2496.35368759,0.416660303147,-3.12961106923e-06,3.0,1.77250278687e-05,1.67332005307,0.256120416286,-36.81914,7.54849886354e-05,6.00571026727,0.446446885588,-432.0029968,572.76781,1.26072440637,1.98994351361e-06,0.15634039497,0.0492192309988,0.0,1.0
8,356.0,6098966866.67,-35040.5945545,1223301058.97,0.678026099171,868.747973749,0.000914791845648,0.0,-0.0211174,1.27820870331e-07,56.7957768794,0.467367625845,-7.96224199934e-06,2.0,-4.5347464355e-21,0.0,0.0,41.3428666667,-0.000369259012248,17.4158424387,0.192337537709,-639.026652,419.441334667,1.2917294064,4.03739201764e-06,0.228445169729,0.142843235913,0.0,1.0
9,381.0,7093256004.29,5017.35872467,2458632079.69,0.588035164565,1642.33761771,0.00137706235541,0.0,0.765953285714,6.54894365572e-07,987.124895524,1.43886245532,9.26688612613e-07,2.0,-2.38519719531e-06,1.06904496765,0.70156076002,-5.86973,-5.62927788674e-05,8.66808827689,1.39918824358,465.612170957,605.563145286,1.86959269074,7.81220660438e-07,0.360026600042,0.302057176424,0.0,1.0
10,382.0,5465154408.33,-5824.75643405,1959302544.73,0.452722659304,1019.74894333,-0.00142129382852,-0.416666666667,0.28617175,1.706167076e-07,603.862239892,0.60189869342,-1.22069292957e-07,1.91666666667,-4.25422336874e-06,1.44096803882,0.64717115798,30.06375,-3.82430839075e-05,56.51921445,-0.751793620559,-37.8382454167,545.71541075,0.933117770184,2.45865429946e-07,0.285519063694,0.504884866928,0.0,0.0
11,432.0,10734185280.0,22068.8118595,2028746008.23,-0.65999400355,3558.57169714,0.0128130399852,0.6,0.86776902,8.29103734398e-06,1298.78360797,-0.315407349889,5.00464080741e-06,3.0,-1.45328140182e-05,1.09544511501,-0.912870929175,-44.7012,-0.000816337312419,67.1326993779,1.47631383985,-681.3026,496.0591978,0.544003358559,-6.08518801967e-07,0.0791982106745,1.43171740818,0.0,0.0
12,467.0,9158708795.0,-6331.68949881,5094260473.37,0.552211318512,1726.59717155,-0.0023107601693,-0.0714285714286,0.434733785714,-5.81181276848e-08,1576.59380653,1.26604433098,-1.32748735946e-06,2.92857142857,-2.22325671655e-06,1.98077494627,0.485063953522,-11.8549285714,0.000178455242438,70.6278924024,0.30944764351,-169.300701936,579.792785571,0.733110939346,3.86963608025e-07,0.163458442477,0.238478012177,0.0,1.0
13,523.0,10443983428.3,9134.52484499,3477119884.82,-0.893061642881,1834.80442747,0.0033588170964,0.0555555555556,0.5314675,3.36758697549e-07,1025.87009194,0.0531659814956,3.16506742779e-07,2.83333333333,3.68238834788e-06,1.83333333333,0.62509391435,-18.7331624444,-1.41926764903e-05,12.4056405728,0.82178522983,19.6317765167,623.056616889,1.6891897113,2.3932678124e-07,0.33755374372,-0.302147983951,0.0,1.0
14,563.0,3420206766.67,-11856.2313535,1616512759.68,0.60406186941,696.724718377,-0.00408678469613,0.0,0.561201666667,-2.30426778032e-06,580.859520195,0.678100170628,0.0,1.0,-3.31131470173e-22,0.0,0.0,-32.0425933333,-0.000167697935181,28.9727432717,-0.440778337211,-205.550000667,-747.812317,1.12460425415,-1.61345079919e-06,0.206872212674,-0.521936644144,0.0,1.0
15,699.0,17077090825.0,36368.7923503,3800173030.57,0.966083658192,4485.62184034,0.00644580663733,-0.5,0.3602095,-4.75845622918e-06,605.676038389,0.148616419086,-2.22454254445e-06,5.0,1.67962274742e-05,1.58113883008,0.0,2.85295,-6.66567740159e-05,8.44577051804,-0.211683346635,-146.479723025,793.35749825,2.77715930385,1.52513450483e-06,0.174332140813,-0.142130234779,1.0,0.0
16,705.0,3767009530.0,-1637.89047384,1323537611.11,1.05541336004,327.332683557,0.00022446918895,0.0,0.39670275,1.84195695806e-06,81.6412781905,0.120245025383,0.0,0.75,3.10501673495e-06,0.433012701892,-1.15470053838,53.8922,7.38085042294e-05,22.0979938729,0.654137233286,506.725112875,226.4305,1.00768752389,2.78138855779e-07,0.145733322285,0.264411479117,0.0,1.0
17,768.0,10691122075.0,36520.2425384,3737680281.52,-0.756129554323,2845.88125098,0.0141876324002,-0.75,0.71107625,-1.0681636084e-06,1421.23605224,-0.694376437804,-1.20889410043e-06,3.25,2.24152824848e-05,2.27760839479,0.0714128920415,-23.828305,0.000224692000758,27.5424142781,-1.12716758784,-612.7817535,521.7387465,2.24550265372,6.37682071296e-06,0.942651237163,-0.943643274753,0.0,1.0
18,783.0,4998764870.0,12485.1323819,1055085039.97,-0.668065927042,489.32285094,-0.00103529886795,0.0,0.353603,-2.11132939895e-06,87.7395936185,-0.696669780819,0.0,0.666666666667,5.97293513255e-06,0.471404520791,-0.707106781187,-6.58527233333,6.65171416596e-05,4.65470566495,0.192698981248,432.801341,463.490997333,1.64878314138,1.02040379202e-06,0.10166709517,-0.431662498098,0.0,0.0
19,965.0,11250806020.0,11743.0252052,2879920118.52,-0.966743483109,3176.7179988,0.00773314608222,0.1,0.13587325,5.24903677278e-08,1773.89999549,0.985084835501,-9.00764927518e-07,4.7,7.23953731896e-06,2.19317121995,-0.127403586586,-27.82199,5.61643076688e-05,20.7018665876,-2.13568215931,-141.014048,461.2345947,1.52729012855,9.50458676978e-07,0.446536489624,-1.02121393002,0.0,0.0
20,990.0,6146805236.67,-79948.0047048,3434311387.03,0.673917544318,765.817167634,-0.0104098591468,0.0,0.111867533333,3.42743142557e-06,503.342555224,0.525370382403,2.33994773337e-05,2.0,-2.35377316662e-05,1.63299316186,0.0,-0.154833333333,0.000591618976963,24.5918179638,-0.697735082317,305.605662,-500.510335333,1.38006010016,-5.46185433297e-07,0.131593086851,0.637860758479,0.0,0.0
21,991.0,10661235240.8,13813.6911867,5744576187.78,0.562175342727,1324.14242097,0.00194802424993,-0.0833333333333,0.730120458333,9.73055476041e-08,833.382940498,0.781972452445,-1.42698792054e-07,2.75,5.06495252185e-06,1.9632031649,0.483214710332,21.19947,8.99399993528e-06,10.7123915737,-0.870506605482,220.616917917,-465.449913167,1.63037398545,-6.00017175971e-08,0.377569296254,1.77239353455,0.0,0.0
22,1037.0,5684399871.11,7654.21589938,2573283131.82,0.265432904508,852.348043677,0.000835304162368,0.222222222222,0.4859362,-9.7190259972e-08,499.641572162,0.694942350653,1.15938876306e-06,2.44444444444,2.56546465105e-06,1.06574033851,0.145053505431,9.79548555556,-1.04660766244e-05,32.2529711649,0.978442311967,-232.726210167,524.704108444,1.42149469623,2.81127551315e-06,0.480306134766,0.541041447596,0.0,0.0
23,1058.0,10655255366.0,12491.9832518,6421613537.35,0.188086987123,1138.51919233,0.00139185689573,-0.3,0.24873613,-1.04943853159e-06,779.708686677,0.17829828091,2.84349417813e-07,2.5,-1.37613141171e-06,1.96214168703,0.317702145312,-21.45701,-0.000240185084716,57.2285242156,0.666788835695,-294.09396292,222.438498,0.752593299103,2.14186488963e-07,0.264524502507,0.942094794619,0.0,0.0
24,1082.0,12137233028.5,-2520.76438931,4088771574.88,-0.658986775181,2565.20273713,-8.03179384531e-05,0.0769230769231,0.676302307692,-1.55767385994e-06,988.016573369,-0.0961119582023,1.46266556248e-06,3.76923076923,-1.34718246511e-06,0.799408065032,-0.465087716847,44.1734915385,-1.47667046016e-05,43.5457456374,-1.89807819282,-299.285076092,-461.696540231,0.688154120787,1.01647687834e-06,0.290680867882,0.560004810095,0.0,1.0
25,1107.0,4118592504.0,1763.26677755,1875247616.77,1.01304745342,384.229926001,0.000599166195725,0.0,0.5074682,9.65568106131e-07,186.701856678,-0.300470013917,0.0,1.4,2.56355970092e-06,1.01980390272,0.271545417884,-1.6007714,-5.2762382231e-05,49.2926133931,-0.550787262495,103.711821,107.35245748,1.1454751246,2.16503888259e-06,0.46336306276,0.0455011455852,0.0,1.0
26,1131.0,4018142550.0,-13324.1493776,2105015243.03,0.633280521393,273.191479894,-0.000871527894486,0.0,0.428320133333,-2.56056322395e-06,187.845436512,0.680109265109,0.0,1.0,9.99645997327e-06,0.816496580928,0.0,53.3944266667,0.000927889854988,34.1308543553,-0.375086909504,-277.818664667,-132.862663333,1.15786471098,-1.54592058925e-05,0.575142859266,0.443507912085,0.0,0.0
27,1152.0,9399581879.09,10583.6149823,3579803577.2,0.572178284623,1196.65154073,0.000240715783564,-0.0909090909091,0.5369335,-1.88716345718e-07,496.820323678,0.000460034435815,2.86187729757e-06,2.45454545455,1.55809907565e-06,0.89072354283,0.523068122157,-11.0694136364,4.87877192793e-05,72.761922201,0.336298851833,-240.702109291,256.655094364,0.728089729038,-1.04140884868e-07,0.160539487642,0.545532817702,0.0,0.0
28,1180.0,2941857536.67,-1687.12298113,422468161.953,0.470332146677,224.365218917,0.000906847823856,-0.333333333333,0.197798666667,-1.70105599014e-06,125.282283517,0.69328157088,-3.49079831013e-06,0.333333333333,3.49079831013e-06,0.471404520791,0.707106781187,17.7177766667,0.000239964525227,39.0200333645,0.342392627762,-78.026662,311.077006,1.42225044607,-3.84422181921e-06,0.548400107995,0.425960562735,0.0,0.0
29,1182.0,8323296895.0,37638.898784,4699929500.83,-0.0325358807606,608.158135629,0.00128814824562,0.25,0.68057725,2.92492872446e-07,229.650145359,-0.060463358523,4.15889209339e-06,1.5,8.75794309938e-06,1.11803398875,0.0,42.112025,-0.000424043970308,64.5499454235,-1.1024555659,-114.487789408,202.49850075,0.598249853156,-7.8746276666e-07,0.091897150776,0.118902743424,0.0,0.0
30,1229.0,6385980214.44,-814.97298796,1472823539.55,-0.518859956218,645.822320126,-0.000611882700117,-0.111111111111,0.559142111111,7.19613950005e-07,199.729869518,0.00268241004793,-6.51140248865e-07,1.33333333333,4.08852720796e-06,1.05409255339,-0.126491106407,0.669306444444,-4.09866875042e-05,9.6881652355,0.165060678918,521.906504561,328.415893444,2.08134753461,-1.90399468868e-06,0.458223126627,0.0839900672287,0.0,1.0
31,1230.0,7055686166.67,-5981.61555235,333143084.557,-0.492193173255,629.64115005,-8.11535706707e-05,0.0,0.288874666667,2.99919993981e-06,6.09620220975,-0.473091089811,0.0,2.33333333333,7.67830982165e-06,0.471404520791,0.707106781187,-31.2326333333,-0.000420846104422,26.0437911683,-0.706395697073,135.847403067,-395.878997667,1.2709561939,-7.73190319528e-06,0.509373115791,-0.663668737212,0.0,1.0
32,1276.0,5094439433.33,-47503.2119486,1698991601.12,4.09066177631e-06,410.035787061,-0.00477502980499,0.333333333333,0.4079771,4.38832146127e-06,195.434288591,-0.63164400258,2.16469215209e-06,0.333333333333,2.16469215209e-06,0.471404520791,0.707106781187,73.2047,-0.000141113738972,6.51209024866,0.371379003412,-541.193003333,-198.631998667,0.543443682072,2.6413230543e-06,0.0935941039384,-0.485386807135,0.0,1.0
33,1319.0,8439199636.92,8512.0633767,3501995009.03,0.499630120598,739.910704742,0.00182021360755,0.0769230769231,0.337449230769,1.33848983364e-07,468.247749918,1.42965615044,1.65002087753e-06,1.30769230769,2.12346724224e-06,1.06587742004,1.26971953732,57.5195923077,-4.16013960524e-05,10.3987172595,-0.450747447522,88.7424825785,-451.053462154,0.772085331123,8.76283574408e-07,0.184154752904,0.665479039278,0.0,1.0
34,1367.0,5357517983.33,-1884.96454629,3766525368.17,0.630903874613,561.439087218,0.000497461102008,0.0,1.104511,5.00287303546e-06,520.316125643,0.704637920758,0.0,0.666666666667,3.3964545739e-06,0.471404520791,-0.707106781187,-11.5713666667,-0.000271196044616,52.8154257609,0.184198543605,97.108332,254.786336,0.873311883369,1.63287343738e-06,0.360541906356,0.358800925791,0.0,0.0
35,1368.0,6242469312.5,-20257.192998,4080121049.76,0.627533651213,406.682246781,-0.00109125044218,0.0,0.41039675,3.61628277582e-07,236.917189988,0.600770621615,0.0,1.25,-9.94356241551e-07,0.433012701892,1.15470053838,15.999105,0.000128099247101,65.5758816923,-0.455655071735,-259.42126075,273.97175225,0.897098470032,3.77471856685e-06,0.501502122218,0.89744559539,0.0,1.0
36,1405.0,13058978325.0,2770.80145733,2448548544.09,1.02256350107,4035.26554187,0.015787200175,-0.25,1.0881445,-4.78398830716e-06,1664.30487569,0.534802754191,-2.01841925554e-06,4.5,9.62240648066e-06,1.11803398875,0.0,-41.201325,0.000397535686837,75.7031936479,1.15052882619,-820.25024425,139.14349925,0.415995539022,1.16381436283e-06,0.0782371686147,0.156434432232,0.0,1.0
37,1452.0,5923573258.89,7114.18774961,4383389319.3,0.954353406442,525.344978444,0.000117289893137,0.111111111111,0.635921111111,-2.61159431482e-06,484.32526291,2.01081574113,-4.85029992105e-07,1.22222222222,-1.18059513064e-07,1.13311544747,1.38978453459,26.0070266667,-8.50109939527e-05,33.0856061317,0.513230235411,-135.584288244,-414.537997778,1.18333445673,9.23709682173e-07,0.415503694641,0.033416660841,0.0,0.0
38,1551.0,11281712010.8,17023.5113366,6962028322.0,0.607459876088,2214.69120979,0.00591829601195,-0.384615384615,0.364244084615,7.33725781271e-07,1987.36826812,1.09619291032,-8.39665253561e-07,3.92307692308,8.2938648441e-06,3.31573262496,0.928451314842,-32.9928307692,8.50844326399e-05,27.3813459722,-0.254976664626,-329.196434277,297.010230308,1.29248205132,1.57384397808e-06,0.381186555709,0.121711261481,0.0,0.0
39,1583.0,7175255624.0,-2272.79260695,3326926724.29,0.362256922128,740.066646693,-0.000173598792623,-0.0666666666667,0.283444306667,-4.51832744394e-07,420.139144349,0.772532284577,-1.69339313713e-06,2.2,1.54682235021e-06,1.46969384567,1.41626876075,4.30987333333,0.000152504933874,57.3358523723,-0.500988436094,56.2067870533,-491.993131533,0.9024039103,1.00242584633e-06,0.319459504687,0.307213371622,0.0,0.0
40,1617.0,13007721364.3,865.63224021,4234314744.0,0.856710747326,2140.59269809,0.00132392841761,-0.142857142857,0.220943821429,-3.26916831476e-07,624.920849745,-1.23046946696,3.35621990202e-06,4.21428571429,4.26021513269e-06,1.56655087139,0.200205636063,-9.94837714286,5.47909284144e-06,6.27576852327,0.506046592587,134.342560907,341.459856143,2.70350787718,1.99939786936e-06,0.439959892039,0.0946046679422,0.0,1.0
41,1627.0,8323299065.0,5609.84932318,4606829882.82,0.333095664919,694.13957807,0.000476708014408,0.0,0.33394938,-9.76570598602e-07,414.69362725,0.325866277374,-4.14813201425e-07,1.5,-2.80803225236e-06,1.74642491966,0.901138362199,-26.69055,0.000318589002459,67.211219012,0.48644305651,82.40960504,-330.8974945,0.604261703848,1.31201191735e-06,0.280398506261,0.565658348983,0.0,1.0
42,1647.0,7117861216.0,-24319.0875047,3268148513.83,0.432836225535,834.096283842,-0.00279038239295,-0.2,0.46062368,2.0064632156e-06,384.151779147,0.54162742145,-2.3865319914e-07,2.4,-1.03410034716e-06,0.489897948557,0.408248290464,-6.64154,-0.000311262534068,38.4437311463,-1.17281020682,701.8553956,421.9711976,1.67239177828,-6.48237338769e-06,0.534999820091,-0.43030367757,0.0,0.0
43,1678.0,4791474282.22,1002.28452644,1693849188.45,0.966674872241,474.209469253,0.000761200221385,-0.111111111111,0.460688877778,-8.03222846172e-08,308.061639518,2.00556140764,-7.48582431645e-07,1.22222222222,1.82696079714e-06,0.916245694582,0.413737242709,13.3738633333,-5.99511434372e-05,13.2665508668,-0.259378896508,279.590996667,-534.113003222,1.56642327827,8.29178348502e-07,0.324396039856,1.1372589373,0.0,1.0
44,1710.0,3994225750.0,-54671.8326328,2097937293.23,0.704626084274,500.599519049,-0.00740910953582,0.0,-0.0427106666667,-5.83322323728e-06,297.926685043,0.691190082178,0.0,1.33333333333,1.07678739898e-05,0.471404520791,0.707106781187,-38.83643,0.000816825948934,36.0479036292,-0.561951522456,799.870666333,76.5488993333,0.875723449214,5.64628165635e-06,0.223426056737,-0.70209883349,0.0,1.0
45,1764.0,17667082558.9,29812.0076179,10956879451.5,0.188013402026,2234.67055982,0.00543111900709,-0.333333333333,0.899940044444,-1.78622698933e-06,1747.46433182,0.644305008261,-1.09764386999e-06,4.66666666667,1.23822371365e-05,3.88730126323,0.422441367814,-33.5428666667,0.000165472750445,26.0468154166,-0.610266836014,-600.622612222,289.342781778,1.16154177931,2.96640472503e-06,0.468661764021,-0.325827984194,0.0,0.0
46,1825.0,5620619996.67,-23497.8331762,2268135665.45,0.93035630315,800.998304061,-0.00203396682632,-0.5,0.3962015,1.63943619257e-06,223.385195328,-0.737524945779,-2.1402789039e-06,1.33333333333,-1.2661656351e-06,0.7453559925,-0.6260990337,25.0239366667,9.5368167161e-05,14.9513454213,-0.475153886079,589.532002667,415.295501667,1.46403362977,-4.18764278249e-06,0.408241479804,1.02408058278,0.0,0.0
47,1866.0,6529482173.33,35593.3597481,2780807507.78,-0.402893078522,1113.69929505,0.0127893122193,-0.333333333333,0.203549,-8.49066029954e-07,832.961882629,0.418887604692,-6.01530688359e-06,2.66666666667,1.58077470671e-05,1.24721912892,-0.381801774161,-21.9436333333,0.000127510090316,7.93052948898,0.131501026084,286.875328333,407.263661667,1.42441381542,1.12689928052e-06,0.107319215006,-0.00819361716867,0.0,0.0
48,1934.0,5565948804.29,-4915.42940344,1362950807.6,0.0419972913452,410.276229162,-0.000403257797494,0.0,0.362593714286,1.18187982991e-06,134.14954651,-0.130475894912,0.0,1.0,4.53046989976e-06,1.06904496765,0.70156076002,-25.2816714286,-0.000208740135279,69.7880003057,0.862294722279,-570.598425429,358.800715857,0.54733722004,1.3314387549e-06,0.221609630782,1.10567533992,0.0,0.0
49,2021.0,20557106405.8,-11825.272756,16746123486.8,1.07016402139,3525.29379685,-0.00359578179351,0.166666666667,0.351300491667,3.6663882958e-07,3709.78798215,1.657176591,-1.84591554408e-06,3.75,-4.45324733047e-06,2.64968551593,1.66807769415,13.9864633333,-7.38581092176e-06,19.2227200211,-0.312060411863,168.966408467,-339.2563335,1.57649413823,-5.61761277615e-08,0.384961056037,0.134714602128,0.0,0.0
50,2098.0,15510509216.7,15861.3051119,8808081372.76,0.078181577242,2429.898823,0.00260017955891,0.0833333333333,0.24999795,-1.75153217001e-07,1465.9469314,0.803185860885,-1.46014465704e-06,4.5,6.39888060743e-06,2.81365716936,0.336703572621,-1.31650708333,0.00014496724139,45.4472815665,-0.0905791446359,-45.983474675,-457.293914833,1.24576156115,8.40889742589e-07,0.465588338488,-0.0391323114662,0.0,0.0
51,2101.0,6787801180.0,11368.997598,1303929918.7,0.888191246554,757.018611866,0.00389446503905,0.4,0.37834128,5.28884559621e-06,263.649059894,0.883660858441,-2.41234015908e-06,2.2,2.869616265e-07,0.979795897113,0.867527617236,81.72154,8.47565204969e-06,4.76183380416,0.175021630352,491.2293886,-470.1113952,0.550944115714,7.3016246232e-07,0.0804221420346,0.0135827879859,0.0,0.0
52,2138.0,6998266562.0,-8409.07357732,4823200600.49,1.34251888614,910.546258074,-0.00108086778869,-0.333333333333,0.487671213333,-1.48944119086e-06,679.655845648,1.00595044599,1.77343024969e-07,2.53333333333,-4.28421874797e-06,1.8208667045,1.17219218415,13.41561,9.45801844871e-05,52.9381750213,-0.294907600944,114.911433867,269.466128467,1.16156994757,-9.44717263228e-07,0.338074342945,0.872745378782,0.0,1.0
53,2158.0,6912162691.67,18748.3477247,3931276570.25,0.842412880401,739.209953823,0.000967447949472,0.166666666667,0.784113666667,2.6455581684e-07,274.134460556,0.98371354056,-2.57686890628e-06,2.0,2.1421320154e-06,1.41421356237,1.41421356237,23.6363316667,0.000138931446401,50.9567415061,-0.632273466361,428.649831167,-500.540827333,1.05713286815,2.45461666173e-06,0.32792006926,0.111257134466,0.0,0.0
54,2226.0,10179297866.7,-9283.0833982,9852518184.71,1.47147857786,1705.48501496,-0.002587271258,0.0,0.6306998,-1.00458915174e-06,2360.9561513,1.80790573343,-5.41209129011e-07,3.2,-9.83876456645e-07,2.4819347292,1.05280246988,24.8132453333,1.87801251743e-05,28.5475321098,0.339623757785,37.20696822,-262.214199867,1.38862937972,2.60274763824e-07,0.488145029557,0.568487909204,0.0,0.0
55,2251.0,9994114507.14,-10387.0080463,5210949290.62,0.0906540224751,1043.81120639,0.00125062078771,0.0,0.669571885714,1.68670993947e-06,537.475968915,0.30961086301,-1.61810117661e-06,2.71428571429,5.79048129799e-06,1.57790871674,0.912778423216,-67.8880428571,-2.13722486842e-05,14.0651133405,0.630044906952,227.694003686,283.981573857,0.748348071648,3.37722024091e-07,0.207518732215,1.38195492498,0.0,0.0
56,2276.0,8054228750.0,467.469908799,2343445197.04,0.490864545984,1219.89090513,-0.00489869497992,-0.25,0.8564675,1.36621426807e-06,418.90157495,0.0149353393058,9.21305247427e-06,2.5,-2.95329323472e-06,0.5,0.0,-34.0008,2.40733839401e-05,11.047141383,0.0357732661483,672.559242,111.80224975,1.0335785768,-6.32473642204e-07,0.158620808443,0.449848859398,0.0,0.0
57,2309.0,5819934250.0,9914.37742177,1809674946.69,-0.308287805922,660.839135798,0.00131719186329,0.111111111111,0.552964033333,2.03896628362e-07,289.244765117,0.153866719084,-1.93705489158e-07,1.66666666667,3.55372382508e-06,1.6996731712,1.61418665075,22.4537888889,5.1692263242e-05,14.5150427209,-1.4913273519,375.368672667,-576.451456667,1.44804699843,2.52086527667e-07,0.224733067631,0.196054463382,0.0,0.0
58,2405.0,3946389562.0,9941.89921508,1592196232.91,0.722544294134,466.914963475,0.000633945240953,0.4,0.31883048,1.04141175303e-06,104.460033291,0.0669713561702,2.85307869337e-06,1.6,-7.93868816149e-07,0.489897948557,-0.408248290464,-11.7322472,0.00052433866494,51.4113588975,0.445778344109,336.1176742,399.068402,1.01637857331,-3.36117985477e-07,0.413188821779,0.532162966521,0.0,0.0
59,2421.0,3820824322.5,-6314.28796981,1076737263.36,1.09310657037,336.933413492,-0.000548212006097,0.0,0.65946725,-2.42493421221e-06,114.971556963,0.964268728768,0.0,0.0,0.0,0.0,0.0,56.232975,8.86839632644e-06,1.81039553189,0.911912184118,-277.740052375,165.77800375,0.794530632278,-7.5772512964e-08,0.0461709630119,0.692807248537,0.0,0.0
60,2460.0,7166286690.0,-13003.6343247,5650768482.14,1.35234547452,742.400857318,-0.000784337679065,-0.125,0.4488485,1.43841453009e-06,486.127406885,0.887339847655,1.60979700347e-07,2.125,-3.49600226646e-06,1.45236875483,0.516397779494,-34.5872625,-0.000177169921029,49.233206008,1.31106670606,285.53130245,112.8612261,0.874309573926,-9.12542627107e-07,0.228000093346,0.35804435821,0.0,1.0
61,2473.0,7058658820.0,-6155.20306032,3261967223.49,0.3383819191,803.049949698,0.000728912817809,0.0,0.234192375,1.19542168949e-06,519.529625475,0.813333115281,2.27309411643e-06,2.375,-2.667190095e-06,1.49478259289,0.466658128661,-8.01786875,0.000124780694518,53.0376935865,0.393418358661,-219.450472737,463.305248125,1.29905097731,1.83130985122e-06,0.378153940695,0.461767026898,0.0,0.0
